customer_id,recency,frequency,monetary value,R_value,F_value,M_value,RFM score,customer loyalty,customer_title,Age,Age class
2630,62,10,4794.58,2,4,4,244,b) avarage,g) losing customer,43.0,50.0
2631,27,3,866.46,3,1,1,311,b) avarage,f) first time buyer,26.0,30.0
2632,7,4,4100.59,4,1,3,413,d) excellent,d) Recent customer,56.0,60.0
2633,15,9,3696.8700000000003,4,4,3,443,d) excellent,b) very loyal customer,53.0,60.0
2634,189,3,798.2800000000001,1,1,1,111,a) poor,k) Lost customer,42.0,50.0
2635,68,8,5178.5599999999995,2,4,4,244,b) avarage,g) losing customer,63.0,70.0
2636,30,3,407.96000000000004,3,1,1,311,b) avarage,f) first time buyer,48.0,50.0
2637,54,11,11222.65,2,4,4,244,b) avarage,g) losing customer,49.0,50.0
2638,83,9,4047.25,2,4,3,243,b) avarage,g) losing customer,44.0,50.0
2639,31,5,3676.22,3,2,3,323,c) good,e) Potential customer,36.0,40.0
2640,67,11,4246.5599999999995,2,4,4,244,b) avarage,g) losing customer,43.0,50.0
2641,11,7,2661.4300000000003,4,3,2,432,d) excellent,c) Becoming loyal,45.0,50.0
2642,20,2,1915.8700000000001,3,1,2,312,c) good,f) first time buyer,,
2643,54,3,348.09000000000003,2,1,1,211,a) poor,i) On the brink of losing customer,32.0,40.0
2644,60,2,1607.27,2,1,1,211,a) poor,i) On the brink of losing customer,45.0,50.0
2645,32,6,1500.8100000000002,3,3,1,331,c) good,e) Potential customer,22.0,30.0
2646,119,5,2013.52,1,2,2,122,a) poor,j)Evasive Customer ,49.0,50.0
2647,17,7,3791.2,4,3,3,433,d) excellent,b) very loyal customer,,
2648,35,5,4384.85,3,2,4,324,c) good,e) Potential customer,23.0,30.0
2649,129,4,3870.96,1,1,3,113,a) poor,j)Evasive Customer ,36.0,40.0
2650,25,6,2394.8199999999997,3,3,2,332,c) good,e) Potential customer,26.0,30.0
2651,15,7,6073.49,4,3,4,434,d) excellent,b) very loyal customer,43.0,50.0
2652,23,5,5319.91,3,2,4,324,c) good,e) Potential customer,64.0,70.0
2653,3,9,7365.4800000000005,4,4,4,444,d) excellent,a) most loyal customer,27.0,30.0
2654,108,9,5504.95,1,4,4,144,a) poor,i) On the brink of losing customer,44.0,50.0
2655,157,6,4527.94,1,3,4,134,a) poor,i) On the brink of losing customer,55.0,60.0
2656,138,7,4142.75,1,3,3,133,a) poor,i) On the brink of losing customer,63.0,70.0
2657,182,3,2648.85,1,1,2,112,a) poor,j)Evasive Customer ,30.0,30.0
2658,36,5,1329.0900000000001,3,2,1,321,c) good,f) first time buyer,57.0,60.0
2659,0,12,8143.93,4,4,4,444,d) excellent,a) most loyal customer,48.0,50.0
2661,8,5,3638.75,4,2,3,423,d) excellent,c) Becoming loyal,45.0,50.0
2662,62,9,6500.3,2,4,4,244,b) avarage,g) losing customer,44.0,50.0
2663,164,5,2037.0199999999998,1,2,2,122,a) poor,j)Evasive Customer ,66.0,70.0
2664,134,7,3303.7099999999996,1,3,3,133,a) poor,i) On the brink of losing customer,56.0,60.0
2665,30,3,3383.62,3,1,3,313,c) good,f) first time buyer,57.0,60.0
2666,256,4,1424.82,1,1,1,111,a) poor,k) Lost customer,51.0,60.0
2667,98,5,2515.4300000000003,1,2,2,122,a) poor,j)Evasive Customer ,64.0,70.0
2668,61,5,1542.4099999999999,2,2,1,221,b) avarage,h) Could be lost,43.0,50.0
2669,48,3,1280.0700000000002,2,1,1,211,a) poor,i) On the brink of losing customer,27.0,30.0
2670,58,3,1311.3899999999999,2,1,1,211,a) poor,i) On the brink of losing customer,45.0,50.0
2671,100,7,3015.83,1,3,3,133,a) poor,i) On the brink of losing customer,31.0,40.0
2672,15,8,2415.16,4,4,2,442,d) excellent,b) very loyal customer,36.0,40.0
2673,90,5,1142.54,1,2,1,121,a) poor,j)Evasive Customer ,37.0,40.0
2674,44,5,3478.1400000000003,3,2,3,323,c) good,e) Potential customer,28.0,30.0
2675,95,5,2643.24,1,2,2,122,a) poor,j)Evasive Customer ,49.0,50.0
2676,5,6,2943.8799999999997,4,3,3,433,d) excellent,b) very loyal customer,65.0,70.0
2677,27,5,1891.7199999999998,3,2,2,322,c) good,f) first time buyer,67.0,70.0
2678,113,5,2932.34,1,2,3,123,a) poor,j)Evasive Customer ,45.0,50.0
2679,85,6,3337.87,2,3,3,233,b) avarage,g) losing customer,32.0,40.0
2680,16,8,3542.3100000000004,4,4,3,443,d) excellent,b) very loyal customer,62.0,70.0
2681,50,5,2561.48,2,2,2,222,b) avarage,h) Could be lost,47.0,50.0
2682,38,8,3092.62,3,4,3,343,c) good,e) Potential customer,35.0,40.0
2683,16,6,4760.68,4,3,4,434,d) excellent,b) very loyal customer,57.0,60.0
2684,38,9,6337.4,3,4,4,344,c) good,d) Recent customer,58.0,60.0
2685,44,6,3039.4700000000003,3,3,3,333,c) good,e) Potential customer,44.0,50.0
2686,24,11,6119.7300000000005,3,4,4,344,c) good,d) Recent customer,26.0,30.0
2687,17,7,3107.24,4,3,3,433,d) excellent,b) very loyal customer,60.0,60.0
2688,88,3,1017.75,1,1,1,111,a) poor,k) Lost customer,45.0,50.0
2689,1,5,1614.9599999999998,4,2,1,421,d) excellent,c) Becoming loyal,44.0,50.0
2690,109,4,1082.15,1,1,1,111,a) poor,k) Lost customer,42.0,50.0
2691,60,8,3088.92,2,4,3,243,b) avarage,g) losing customer,47.0,50.0
2692,40,3,854.24,3,1,1,311,b) avarage,f) first time buyer,33.0,40.0
2693,1,6,2772.31,4,3,2,432,d) excellent,c) Becoming loyal,53.0,60.0
2694,29,4,1536.9,3,1,1,311,b) avarage,f) first time buyer,36.0,40.0
2695,4,9,8243.81,4,4,4,444,d) excellent,a) most loyal customer,45.0,50.0
2696,151,4,4142.87,1,1,3,113,a) poor,j)Evasive Customer ,,
2697,33,7,4623.16,3,3,4,334,c) good,e) Potential customer,,
2698,12,7,3987.6499999999996,4,3,3,433,d) excellent,b) very loyal customer,48.0,50.0
2699,60,5,1757.44,2,2,1,221,b) avarage,h) Could be lost,44.0,50.0
2700,71,4,1652.12,2,1,1,211,a) poor,i) On the brink of losing customer,27.0,30.0
2701,52,9,4863.47,2,4,4,244,b) avarage,g) losing customer,61.0,70.0
2702,19,8,7613.27,3,4,4,344,c) good,d) Recent customer,45.0,50.0
2703,19,7,3679.59,3,3,3,333,c) good,e) Potential customer,41.0,50.0
2704,235,3,513.5799999999999,1,1,1,111,a) poor,k) Lost customer,22.0,30.0
2705,2,9,6879.61,4,4,4,444,d) excellent,a) most loyal customer,25.0,30.0
2706,123,3,1343.6100000000001,1,1,1,111,a) poor,k) Lost customer,58.0,60.0
2707,43,3,1323.22,3,1,1,311,b) avarage,f) first time buyer,33.0,40.0
2708,11,3,1879.32,4,1,2,412,d) excellent,d) Recent customer,42.0,50.0
2709,2,4,2039.87,4,1,2,412,d) excellent,d) Recent customer,27.0,30.0
2710,8,4,977.41,4,1,1,411,c) good,d) Recent customer,24.0,30.0
2711,63,6,2814.87,2,3,2,232,b) avarage,g) losing customer,51.0,60.0
2712,16,6,4116.13,4,3,3,433,d) excellent,b) very loyal customer,35.0,40.0
2713,0,3,942.69,4,1,1,411,c) good,d) Recent customer,68.0,70.0
2714,8,5,1252.46,4,2,1,421,d) excellent,c) Becoming loyal,24.0,30.0
2715,104,5,3221.8100000000004,1,2,3,123,a) poor,j)Evasive Customer ,59.0,60.0
2716,143,4,1036.05,1,1,1,111,a) poor,k) Lost customer,55.0,60.0
2717,41,10,4576.02,3,4,4,344,c) good,d) Recent customer,41.0,50.0
2718,221,6,3484.03,1,3,3,133,a) poor,i) On the brink of losing customer,45.0,50.0
2719,10,3,1101.08,4,1,1,411,c) good,d) Recent customer,33.0,40.0
2720,148,4,902.04,1,1,1,111,a) poor,k) Lost customer,39.0,40.0
2721,114,2,1655.4199999999998,1,1,1,111,a) poor,k) Lost customer,53.0,60.0
2722,73,6,1950.5200000000002,2,3,2,232,b) avarage,g) losing customer,35.0,40.0
2723,40,8,6591.0,3,4,4,344,c) good,d) Recent customer,44.0,50.0
2724,142,4,1980.71,1,1,2,112,a) poor,j)Evasive Customer ,27.0,30.0
2725,176,4,353.35,1,1,1,111,a) poor,k) Lost customer,57.0,60.0
2726,27,10,5318.750000000001,3,4,4,344,c) good,d) Recent customer,46.0,50.0
2727,49,5,4757.21,2,2,4,224,b) avarage,g) losing customer,34.0,40.0
2728,7,8,4054.5899999999997,4,4,3,443,d) excellent,b) very loyal customer,63.0,70.0
2729,6,6,5280.35,4,3,4,434,d) excellent,b) very loyal customer,21.0,30.0
2730,4,7,1604.23,4,3,1,431,d) excellent,c) Becoming loyal,61.0,70.0
2731,3,4,1513.52,4,1,1,411,c) good,d) Recent customer,22.0,30.0
2732,16,10,2833.91,4,4,2,442,d) excellent,b) very loyal customer,61.0,70.0
2733,28,9,7827.410000000001,3,4,4,344,c) good,d) Recent customer,37.0,40.0
2734,55,3,999.03,2,1,1,211,a) poor,i) On the brink of losing customer,65.0,70.0
2735,148,2,836.0400000000001,1,1,1,111,a) poor,k) Lost customer,64.0,70.0
2736,42,5,2449.81,3,2,2,322,c) good,f) first time buyer,29.0,30.0
2737,5,9,5371.57,4,4,4,444,d) excellent,a) most loyal customer,24.0,30.0
2738,59,4,1177.21,2,1,1,211,a) poor,i) On the brink of losing customer,25.0,30.0
2739,242,2,456.41999999999996,1,1,1,111,a) poor,k) Lost customer,37.0,40.0
2740,26,8,4905.53,3,4,4,344,c) good,d) Recent customer,59.0,60.0
2741,19,2,1246.79,3,1,1,311,b) avarage,f) first time buyer,23.0,30.0
2742,95,3,2031.17,1,1,2,112,a) poor,j)Evasive Customer ,43.0,50.0
2743,46,2,1428.62,2,1,1,211,a) poor,i) On the brink of losing customer,43.0,50.0
2744,125,3,1264.73,1,1,1,111,a) poor,k) Lost customer,23.0,30.0
2745,267,2,2772.1,1,1,2,112,a) poor,j)Evasive Customer ,45.0,50.0
2746,8,3,2316.34,4,1,2,412,d) excellent,d) Recent customer,68.0,70.0
2747,14,8,6371.15,4,4,4,444,d) excellent,a) most loyal customer,66.0,70.0
2748,6,4,2059.83,4,1,2,412,d) excellent,d) Recent customer,54.0,60.0
2749,34,1,327.98,3,1,1,311,b) avarage,f) first time buyer,42.0,50.0
2750,42,11,5964.05,3,4,4,344,c) good,d) Recent customer,41.0,50.0
2751,3,8,3819.81,4,4,3,443,d) excellent,b) very loyal customer,42.0,50.0
2752,12,4,3250.7200000000003,4,1,3,413,d) excellent,d) Recent customer,61.0,70.0
2753,67,11,5203.18,2,4,4,244,b) avarage,g) losing customer,36.0,40.0
2754,186,3,3273.01,1,1,3,113,a) poor,j)Evasive Customer ,59.0,60.0
2755,28,12,6606.68,3,4,4,344,c) good,d) Recent customer,22.0,30.0
2756,56,4,1610.9699999999998,2,1,1,211,a) poor,i) On the brink of losing customer,53.0,60.0
2757,144,3,3030.83,1,1,3,113,a) poor,j)Evasive Customer ,61.0,70.0
2758,79,3,670.15,2,1,1,211,a) poor,i) On the brink of losing customer,67.0,70.0
2759,110,5,3775.9,1,2,3,123,a) poor,j)Evasive Customer ,20.0,20.0
2760,31,5,1757.1899999999998,3,2,1,321,c) good,f) first time buyer,46.0,50.0
2761,7,9,5082.02,4,4,4,444,d) excellent,a) most loyal customer,60.0,60.0
2762,16,8,8019.9800000000005,4,4,4,444,d) excellent,a) most loyal customer,29.0,30.0
2763,19,9,2910.2000000000003,3,4,3,343,c) good,e) Potential customer,43.0,50.0
2764,51,3,593.56,2,1,1,211,a) poor,i) On the brink of losing customer,67.0,70.0
2765,46,6,2995.1800000000003,2,3,3,233,b) avarage,g) losing customer,36.0,40.0
2766,47,6,6233.3,2,3,4,234,b) avarage,g) losing customer,33.0,40.0
2767,48,3,803.97,2,1,1,211,a) poor,i) On the brink of losing customer,34.0,40.0
2768,23,6,3420.58,3,3,3,333,c) good,e) Potential customer,26.0,30.0
2769,46,6,4177.84,2,3,4,234,b) avarage,g) losing customer,43.0,50.0
2770,30,9,10028.800000000001,3,4,4,344,c) good,d) Recent customer,45.0,50.0
2771,44,5,4754.2,3,2,4,324,c) good,e) Potential customer,53.0,60.0
2772,25,5,2446.2099999999996,3,2,2,322,c) good,f) first time buyer,67.0,70.0
2773,4,4,2293.13,4,1,2,412,d) excellent,d) Recent customer,46.0,50.0
2774,84,5,1542.6799999999998,2,2,1,221,b) avarage,h) Could be lost,65.0,70.0
2775,12,6,1922.19,4,3,2,432,d) excellent,c) Becoming loyal,56.0,60.0
2776,46,4,2295.62,2,1,2,212,b) avarage,h) Could be lost,42.0,50.0
2777,103,6,3307.11,1,3,3,133,a) poor,i) On the brink of losing customer,25.0,30.0
2778,9,5,3348.4700000000003,4,2,3,423,d) excellent,c) Becoming loyal,43.0,50.0
2779,11,5,3277.5800000000004,4,2,3,423,d) excellent,c) Becoming loyal,37.0,40.0
2780,2,5,3092.12,4,2,3,423,d) excellent,c) Becoming loyal,36.0,40.0
2781,73,4,1289.35,2,1,1,211,a) poor,i) On the brink of losing customer,25.0,30.0
2782,170,5,3450.8300000000004,1,2,3,123,a) poor,j)Evasive Customer ,33.0,40.0
2783,73,11,2757.77,2,4,2,242,b) avarage,g) losing customer,43.0,50.0
2784,74,3,1075.06,2,1,1,211,a) poor,i) On the brink of losing customer,32.0,40.0
2785,45,6,3411.62,2,3,3,233,b) avarage,g) losing customer,40.0,40.0
2786,3,6,2718.2899999999995,4,3,2,432,d) excellent,c) Becoming loyal,54.0,60.0
2787,37,6,6153.0,3,3,4,334,c) good,e) Potential customer,41.0,50.0
2788,44,11,9061.470000000001,3,4,4,344,c) good,d) Recent customer,54.0,60.0
2789,24,2,549.09,3,1,1,311,b) avarage,f) first time buyer,29.0,30.0
2790,77,3,903.6600000000001,2,1,1,211,a) poor,i) On the brink of losing customer,45.0,50.0
2791,14,7,6578.15,4,3,4,434,d) excellent,b) very loyal customer,33.0,40.0
2792,218,3,1888.83,1,1,2,112,a) poor,j)Evasive Customer ,58.0,60.0
2793,34,8,4232.85,3,4,4,344,c) good,d) Recent customer,51.0,60.0
2794,5,7,6417.0599999999995,4,3,4,434,d) excellent,b) very loyal customer,47.0,50.0
2795,91,3,2617.2200000000003,1,1,2,112,a) poor,j)Evasive Customer ,55.0,60.0
2796,8,7,3816.43,4,3,3,433,d) excellent,b) very loyal customer,45.0,50.0
2797,75,6,1112.73,2,3,1,231,b) avarage,g) losing customer,36.0,40.0
2798,154,5,799.85,1,2,1,121,a) poor,j)Evasive Customer ,57.0,60.0
2799,29,8,5460.139999999999,3,4,4,344,c) good,d) Recent customer,49.0,50.0
2800,41,5,352.23,3,2,1,321,c) good,f) first time buyer,33.0,40.0
2801,22,4,1399.88,3,1,1,311,b) avarage,f) first time buyer,57.0,60.0
2802,172,3,456.18,1,1,1,111,a) poor,k) Lost customer,25.0,30.0
2803,30,6,2743.41,3,3,2,332,c) good,e) Potential customer,51.0,60.0
2804,58,7,3495.92,2,3,3,233,b) avarage,g) losing customer,58.0,60.0
2805,3,5,4721.49,4,2,4,424,d) excellent,c) Becoming loyal,30.0,30.0
2806,68,8,3420.13,2,4,3,243,b) avarage,g) losing customer,36.0,40.0
2807,353,1,133.78,1,1,1,111,a) poor,k) Lost customer,65.0,70.0
2808,6,5,5190.910000000001,4,2,4,424,d) excellent,c) Becoming loyal,21.0,30.0
2809,83,3,1182.96,2,1,1,211,a) poor,i) On the brink of losing customer,52.0,60.0
2810,62,6,1185.76,2,3,1,231,b) avarage,g) losing customer,60.0,60.0
2811,25,5,2448.48,3,2,2,322,c) good,f) first time buyer,45.0,50.0
2812,87,6,4558.55,2,3,4,234,b) avarage,g) losing customer,21.0,30.0
2813,204,5,3207.87,1,2,3,123,a) poor,j)Evasive Customer ,68.0,70.0
2814,13,4,3232.82,4,1,3,413,d) excellent,d) Recent customer,36.0,40.0
2815,27,9,4895.82,3,4,4,344,c) good,d) Recent customer,67.0,70.0
2816,8,10,5878.47,4,4,4,444,d) excellent,a) most loyal customer,32.0,40.0
2817,15,3,1616.56,4,1,1,411,c) good,d) Recent customer,35.0,40.0
2818,99,4,3700.7799999999997,1,1,3,113,a) poor,j)Evasive Customer ,65.0,70.0
2819,162,4,2500.3100000000004,1,1,2,112,a) poor,j)Evasive Customer ,45.0,50.0
2820,58,7,4695.94,2,3,4,234,b) avarage,g) losing customer,43.0,50.0
2821,51,5,1471.9099999999999,2,2,1,221,b) avarage,h) Could be lost,37.0,40.0
2822,11,9,5473.67,4,4,4,444,d) excellent,a) most loyal customer,41.0,50.0
2823,12,4,1636.08,4,1,1,411,c) good,d) Recent customer,51.0,60.0
2824,122,6,5278.02,1,3,4,134,a) poor,i) On the brink of losing customer,26.0,30.0
2825,112,4,1854.5299999999997,1,1,2,112,a) poor,j)Evasive Customer ,51.0,60.0
2826,11,12,6755.159999999999,4,4,4,444,d) excellent,a) most loyal customer,60.0,60.0
2827,107,5,2208.89,1,2,2,122,a) poor,j)Evasive Customer ,49.0,50.0
2828,115,2,262.53,1,1,1,111,a) poor,k) Lost customer,23.0,30.0
2829,144,2,1747.08,1,1,1,111,a) poor,k) Lost customer,42.0,50.0
2830,95,5,2490.7599999999998,1,2,2,122,a) poor,j)Evasive Customer ,63.0,70.0
2831,14,5,3975.17,4,2,3,423,d) excellent,c) Becoming loyal,54.0,60.0
2832,23,8,3531.5699999999997,3,4,3,343,c) good,e) Potential customer,45.0,50.0
2833,16,6,2638.92,4,3,2,432,d) excellent,c) Becoming loyal,22.0,30.0
2834,66,3,2115.86,2,1,2,212,b) avarage,h) Could be lost,42.0,50.0
2835,228,3,328.77,1,1,1,111,a) poor,k) Lost customer,25.0,30.0
2836,13,10,4664.400000000001,4,4,4,444,d) excellent,a) most loyal customer,58.0,60.0
2837,41,7,3171.3899999999994,3,3,3,333,c) good,e) Potential customer,35.0,40.0
2838,15,3,1554.34,4,1,1,411,c) good,d) Recent customer,45.0,50.0
2839,17,8,2693.04,4,4,2,442,d) excellent,b) very loyal customer,45.0,50.0
2840,16,4,811.67,4,1,1,411,c) good,d) Recent customer,30.0,30.0
2841,16,7,6522.280000000001,4,3,4,434,d) excellent,b) very loyal customer,59.0,60.0
2842,39,3,1410.6,3,1,1,311,b) avarage,f) first time buyer,53.0,60.0
2843,20,6,4117.49,3,3,3,333,c) good,e) Potential customer,54.0,60.0
2844,23,6,3710.17,3,3,3,333,c) good,e) Potential customer,46.0,50.0
2845,47,8,2497.72,2,4,2,242,b) avarage,g) losing customer,48.0,50.0
2846,15,4,986.71,4,1,1,411,c) good,d) Recent customer,51.0,60.0
2847,44,7,4509.11,3,3,4,334,c) good,e) Potential customer,46.0,50.0
2848,13,4,3121.17,4,1,3,413,d) excellent,d) Recent customer,55.0,60.0
2849,115,4,1549.8200000000002,1,1,1,111,a) poor,k) Lost customer,28.0,30.0
2850,7,8,5043.07,4,4,4,444,d) excellent,a) most loyal customer,49.0,50.0
2851,9,7,4041.1800000000003,4,3,3,433,d) excellent,b) very loyal customer,46.0,50.0
2852,103,4,2403.99,1,1,2,112,a) poor,j)Evasive Customer ,51.0,60.0
2853,81,8,4610.599999999999,2,4,4,244,b) avarage,g) losing customer,36.0,40.0
2854,83,4,2475.72,2,1,2,212,b) avarage,h) Could be lost,,
2855,39,2,63.83,3,1,1,311,b) avarage,f) first time buyer,46.0,50.0
2856,6,7,5583.330000000001,4,3,4,434,d) excellent,b) very loyal customer,45.0,50.0
2857,113,6,5373.63,1,3,4,134,a) poor,i) On the brink of losing customer,65.0,70.0
2858,108,4,3119.3199999999997,1,1,3,113,a) poor,j)Evasive Customer ,19.0,20.0
2859,10,8,4153.82,4,4,4,444,d) excellent,a) most loyal customer,28.0,30.0
2860,8,9,8357.7,4,4,4,444,d) excellent,a) most loyal customer,27.0,30.0
2861,73,8,4518.27,2,4,4,244,b) avarage,g) losing customer,47.0,50.0
2862,14,5,1870.13,4,2,2,422,d) excellent,c) Becoming loyal,34.0,40.0
2863,175,1,167.21,1,1,1,111,a) poor,k) Lost customer,57.0,60.0
2864,17,4,3023.0,4,1,3,413,d) excellent,d) Recent customer,47.0,50.0
2865,0,7,5283.91,4,3,4,434,d) excellent,b) very loyal customer,24.0,30.0
2866,78,4,2443.5699999999997,2,1,2,212,b) avarage,h) Could be lost,27.0,30.0
2867,95,5,1087.1799999999998,1,2,1,121,a) poor,j)Evasive Customer ,66.0,70.0
2868,25,4,2129.5299999999997,3,1,2,312,c) good,f) first time buyer,50.0,50.0
2869,116,6,1914.91,1,3,2,132,a) poor,i) On the brink of losing customer,21.0,30.0
2870,109,2,135.9,1,1,1,111,a) poor,k) Lost customer,64.0,70.0
2871,20,6,2345.94,3,3,2,332,c) good,e) Potential customer,44.0,50.0
2872,24,7,3109.93,3,3,3,333,c) good,e) Potential customer,48.0,50.0
2873,104,3,2127.43,1,1,2,112,a) poor,j)Evasive Customer ,41.0,50.0
2874,60,11,7910.310000000001,2,4,4,244,b) avarage,g) losing customer,44.0,50.0
2875,35,4,3231.91,3,1,3,313,c) good,f) first time buyer,23.0,30.0
2876,325,1,209.84,1,1,1,111,a) poor,k) Lost customer,41.0,50.0
2877,41,8,3642.0199999999995,3,4,3,343,c) good,e) Potential customer,55.0,60.0
2878,0,3,784.91,4,1,1,411,c) good,d) Recent customer,36.0,40.0
2879,14,8,5572.110000000001,4,4,4,444,d) excellent,a) most loyal customer,47.0,50.0
2880,18,8,4772.56,3,4,4,344,c) good,d) Recent customer,54.0,60.0
2881,72,6,3646.67,2,3,3,233,b) avarage,g) losing customer,59.0,60.0
2882,294,2,1486.38,1,1,1,111,a) poor,k) Lost customer,36.0,40.0
2883,49,7,5553.21,2,3,4,234,b) avarage,g) losing customer,27.0,30.0
2884,14,7,3913.4399999999996,4,3,3,433,d) excellent,b) very loyal customer,60.0,60.0
2885,94,9,4839.41,1,4,4,144,a) poor,i) On the brink of losing customer,53.0,60.0
2886,39,8,4022.7900000000004,3,4,3,343,c) good,e) Potential customer,60.0,60.0
2887,24,9,6202.9,3,4,4,344,c) good,d) Recent customer,48.0,50.0
2888,29,6,5055.729999999999,3,3,4,334,c) good,e) Potential customer,60.0,60.0
2889,105,5,4722.62,1,2,4,124,a) poor,i) On the brink of losing customer,36.0,40.0
2890,86,6,3395.62,2,3,3,233,b) avarage,g) losing customer,63.0,70.0
2891,62,7,4629.95,2,3,4,234,b) avarage,g) losing customer,35.0,40.0
2892,12,5,4015.0199999999995,4,2,3,423,d) excellent,c) Becoming loyal,56.0,60.0
2893,59,3,3533.56,2,1,3,213,b) avarage,h) Could be lost,41.0,50.0
2894,86,8,7095.4,2,4,4,244,b) avarage,g) losing customer,45.0,50.0
2895,258,2,950.56,1,1,1,111,a) poor,k) Lost customer,55.0,60.0
2896,194,2,1319.83,1,1,1,111,a) poor,k) Lost customer,52.0,60.0
2897,46,5,2828.37,2,2,2,222,b) avarage,h) Could be lost,60.0,60.0
2898,78,4,2343.0,2,1,2,212,b) avarage,h) Could be lost,57.0,60.0
2899,30,6,2554.4900000000002,3,3,2,332,c) good,e) Potential customer,32.0,40.0
2900,61,3,2041.2,2,1,2,212,b) avarage,h) Could be lost,36.0,40.0
2901,38,7,5850.340000000001,3,3,4,334,c) good,e) Potential customer,26.0,30.0
2902,196,2,899.76,1,1,1,111,a) poor,k) Lost customer,47.0,50.0
2903,26,3,1370.8,3,1,1,311,b) avarage,f) first time buyer,44.0,50.0
2904,23,7,3163.3900000000003,3,3,3,333,c) good,e) Potential customer,45.0,50.0
2905,8,4,689.79,4,1,1,411,c) good,d) Recent customer,58.0,60.0
2906,45,4,1408.3500000000001,2,1,1,211,a) poor,i) On the brink of losing customer,30.0,30.0
2907,74,7,5213.35,2,3,4,234,b) avarage,g) losing customer,45.0,50.0
2908,1,6,2066.49,4,3,2,432,d) excellent,c) Becoming loyal,66.0,70.0
2909,83,7,4644.23,2,3,4,234,b) avarage,g) losing customer,43.0,50.0
2910,46,8,3564.73,2,4,3,243,b) avarage,g) losing customer,59.0,60.0
2911,283,2,687.51,1,1,1,111,a) poor,k) Lost customer,54.0,60.0
2912,46,13,8835.01,2,4,4,244,b) avarage,g) losing customer,45.0,50.0
2913,89,6,1548.6499999999999,1,3,1,131,a) poor,i) On the brink of losing customer,66.0,70.0
2914,12,12,6835.96,4,4,4,444,d) excellent,a) most loyal customer,40.0,40.0
2915,33,7,1661.98,3,3,1,331,c) good,e) Potential customer,47.0,50.0
2916,24,5,1571.39,3,2,1,321,c) good,f) first time buyer,53.0,60.0
2917,148,5,3758.87,1,2,3,123,a) poor,j)Evasive Customer ,45.0,50.0
2918,51,7,3469.6,2,3,3,233,b) avarage,g) losing customer,33.0,40.0
2919,21,6,3489.3299999999995,3,3,3,333,c) good,e) Potential customer,57.0,60.0
2920,99,2,1774.7,1,1,1,111,a) poor,k) Lost customer,,
2921,57,5,2718.2800000000007,2,2,2,222,b) avarage,h) Could be lost,45.0,50.0
2922,1,4,2947.71,4,1,3,413,d) excellent,d) Recent customer,40.0,40.0
2923,13,7,3149.25,4,3,3,433,d) excellent,b) very loyal customer,50.0,50.0
2924,64,5,2485.92,2,2,2,222,b) avarage,h) Could be lost,34.0,40.0
2925,93,5,2770.16,1,2,2,122,a) poor,j)Evasive Customer ,44.0,50.0
2926,143,4,1341.68,1,1,1,111,a) poor,k) Lost customer,59.0,60.0
2927,99,3,2440.02,1,1,2,112,a) poor,j)Evasive Customer ,61.0,70.0
2928,175,5,3739.8099999999995,1,2,3,123,a) poor,j)Evasive Customer ,29.0,30.0
2929,1,8,5308.78,4,4,4,444,d) excellent,a) most loyal customer,22.0,30.0
2930,71,6,3166.9299999999994,2,3,3,233,b) avarage,g) losing customer,24.0,30.0
2931,57,6,1700.5500000000002,2,3,1,231,b) avarage,g) losing customer,43.0,50.0
2932,19,10,5823.710000000001,3,4,4,344,c) good,d) Recent customer,37.0,40.0
2933,95,5,1241.68,1,2,1,121,a) poor,j)Evasive Customer ,36.0,40.0
2934,61,6,3777.2599999999998,2,3,3,233,b) avarage,g) losing customer,35.0,40.0
2935,6,7,2017.1799999999998,4,3,2,432,d) excellent,c) Becoming loyal,44.0,50.0
2936,59,6,5099.85,2,3,4,234,b) avarage,g) losing customer,38.0,40.0
2937,7,7,6294.38,4,3,4,434,d) excellent,b) very loyal customer,47.0,50.0
2938,125,5,4655.53,1,2,4,124,a) poor,i) On the brink of losing customer,22.0,30.0
2939,90,4,1600.4099999999999,1,1,1,111,a) poor,k) Lost customer,35.0,40.0
2940,94,7,4384.62,1,3,4,134,a) poor,i) On the brink of losing customer,51.0,60.0
2941,172,5,2769.25,1,2,2,122,a) poor,j)Evasive Customer ,59.0,60.0
2942,9,7,3126.29,4,3,3,433,d) excellent,b) very loyal customer,52.0,60.0
2943,52,7,2125.22,2,3,2,232,b) avarage,g) losing customer,42.0,50.0
2944,30,6,1458.81,3,3,1,331,c) good,e) Potential customer,45.0,50.0
2945,49,3,397.23,2,1,1,211,a) poor,i) On the brink of losing customer,50.0,50.0
2946,31,10,3823.3799999999997,3,4,3,343,c) good,e) Potential customer,31.0,40.0
2947,14,6,4595.070000000001,4,3,4,434,d) excellent,b) very loyal customer,44.0,50.0
2948,111,5,2670.13,1,2,2,122,a) poor,j)Evasive Customer ,25.0,30.0
2949,13,3,952.9000000000001,4,1,1,411,c) good,d) Recent customer,44.0,50.0
2950,75,3,645.99,2,1,1,211,a) poor,i) On the brink of losing customer,66.0,70.0
2951,85,9,4729.7300000000005,2,4,4,244,b) avarage,g) losing customer,44.0,50.0
2952,27,5,2543.8900000000003,3,2,2,322,c) good,f) first time buyer,47.0,50.0
2953,75,5,2881.21,2,2,3,223,b) avarage,h) Could be lost,49.0,50.0
